fast_ema,slow_ema,breakout_window,atr_stop_mult,take_profit_mult,max_hold_bars,atr_window,train_total_return,train_profit_factor,train_payoff_ratio,train_win_rate,train_total_trades,train_max_drawdown,train_avg_hold_hours,train_hit_27pct_symbols,train_near_liq_trades,train_gt5x_trade_pct,train_pnl_share_from_gt5x,profitable_symbols,symbols_tested,profitable_symbol_ratio,centrality_distance,passed_train_gate
10,80,20,2.0,2.0,24,14,-0.13056995292956391,0.9629192572724461,1.4462966102182142,0.39132982973388486,6809,0.35510481759144485,11.26414908508949,8,0,0.0037971746384475044,0.0028924387294920377,6,20,0.3,5.0,False
10,80,20,2.0,2.0,48,14,-0.13024977731139364,0.972137556329178,1.5653293274417377,0.3765815708996616,6946,0.3113198934207147,14.356218612791258,7,0,0.004079037787290981,0.004088886065777123,6,20,0.3,4.0,False
10,80,20,2.0,2.0,72,14,-0.12557820116978782,0.976186766597451,1.6052892664977403,0.37170326142388965,6810,0.3316437579505788,15.800147014705818,6,0,0.003932835684996245,0.0038734850501348375,7,20,0.35,5.0,False
10,80,20,2.0,3.0,24,14,-0.11768540760659874,0.9026430885935804,1.581046389832536,0.3395038566922018,6833,0.35264868533005533,13.5156241176296,8,0,0.005772800392302711,0.004727743878758403,6,20,0.3,6.0,False
10,80,20,2.0,3.0,48,14,-0.1196484455616689,0.9074382061236113,1.87690671000805,0.304211861323616,6467,0.3277977836714809,18.614570181723344,7,0,0.003947229216145883,0.004911576081225747,5,20,0.25,5.0,False
10,80,20,2.0,3.0,72,14,-0.11920613161498055,0.9011581748145112,2.0697505877212525,0.28304565750586014,5954,0.3407311262098586,21.354164013845928,7,0,0.0028305729490102323,0.0021244052797230414,6,20,0.3,6.0,False
10,80,20,2.0,4.0,24,14,-0.10695662739384296,0.8848415968606693,1.6377264802549045,0.3308537402347133,6709,0.3136566888564702,14.380625964400142,6,0,0.005601146382609217,0.005028920343367294,6,20,0.3,7.0,False
10,80,20,2.0,4.0,48,14,-0.10004734349271097,0.8950338163620332,2.0682991250523046,0.2836980370053563,6146,0.30438463532596965,20.662155796514448,5,0,0.005506400803934528,0.008100558541685562,7,20,0.35,6.0,False
10,80,20,2.0,4.0,72,14,-0.08832066604346331,0.9158502122933456,2.3788275839147666,0.2611657784554517,5873,0.3087609562335672,24.660872900157045,4,0,0.0027301178434116953,0.002120152597127742,7,20,0.35,7.0,False
10,80,20,2.5,1.5,24,14,-0.14636077627438376,0.9489656272098832,1.204713010415866,0.4256588650043711,7359,0.32025986635653286,12.779555229854175,7,0,0.0014896385877207635,0.0010303503672849039,4,20,0.2,6.0,False
10,80,20,2.5,1.5,48,14,-0.11883150324352913,0.9748322040358858,1.2315513111767316,0.4279004360699414,7046,0.3037677975917315,16.851028528883965,5,0,0.0016987995957075668,0.001495967146800383,5,20,0.25,5.0,False
10,80,20,2.5,1.5,72,14,-0.115323243606774,0.9792718520458117,1.2451475490982993,0.42618800566593923,6692,0.3005608853206755,18.854719518365123,5,0,0.0015071561375864075,0.0016041426897240787,4,20,0.2,6.0,False
10,80,20,2.5,2.0,24,14,-0.1324992527060715,0.881582594235379,1.4062216229720428,0.3847623567408596,7287,0.2941477975896353,14.69494720463861,5,0,0.0009189023668135897,0.00044533242746361295,4,20,0.2,5.5,False
10,80,20,2.5,2.0,48,14,-0.1080497774434781,0.8956377822585686,1.5136076054356837,0.3708654316028868,6723,0.2832545223225845,20.758530077611496,3,0,0.0013836998688820238,0.0012708994723517502,5,20,0.25,4.5,False
10,80,20,2.5,2.0,72,14,-0.10826408824515821,0.8970859934233241,1.5962619690299722,0.3585374962160285,6404,0.30358135403800474,24.105112740610128,3,0,0.000958957094269477,0.0004199258459470582,5,20,0.25,5.5,False
10,80,20,2.5,3.0,24,14,-0.11275005682427539,0.9023363931619117,1.5445364552388785,0.36833869315127765,6810,0.3079483741525012,15.964911280333263,5,0,0.0020538823142871735,0.0010462243353366273,7,20,0.35,6.5,False
10,80,20,2.5,3.0,48,14,-0.09004149076925631,0.9210565625836639,1.807085708844171,0.3355010398242996,6018,0.2992773930465067,23.651932559336522,4,0,0.0012897596386684442,0.0009778812649221084,6,20,0.3,5.5,False
10,80,20,2.5,3.0,72,14,-0.08917437625098594,0.9409842665937342,2.0243625217786523,0.3158290156340081,5929,0.32090888509807475,28.652567866460533,3,0,0.0009160332685741745,0.001489667369154191,7,20,0.35,6.5,False
10,80,20,2.5,4.0,24,14,-0.10436335537035583,0.9467570754888321,1.645618552971328,0.3658009718872963,6778,0.28708833719391846,16.413014607313198,3,0,0.00386494220593711,0.002554526254135076,6,20,0.3,7.5,False
10,80,20,2.5,4.0,48,14,-0.07826490603471768,0.9658092111476186,1.9439773326502814,0.32867680482870165,5797,0.2840202072265525,25.25559490749196,5,0,0.0033967474315011606,0.003650049406263705,9,20,0.45,6.5,False
10,80,20,2.5,4.0,72,14,-0.072802320746058,0.9998052645848038,2.2567436581063913,0.30453408607793403,5733,0.2840779262356212,31.59497804981985,1,0,0.001231237846040201,0.002070415665202683,5,20,0.25,7.5,False
10,80,20,3.0,1.5,24,14,-0.12826234572678885,0.8671123995338947,1.2370627804485193,0.4109383909210492,7658,0.2848366812165921,15.618391409750629,4,0,0.0008318011333963476,0.0005979202682448793,4,20,0.2,6.5,False
10,80,20,3.0,1.5,48,14,-0.09897298516652216,0.8911763328555136,1.2482491448167434,0.4143203756002773,6705,0.2854652480912341,22.602176690450115,3,0,0.0004490997874229626,0.00017445996101336157,4,20,0.2,5.5,False
10,80,20,3.0,1.5,72,14,-0.08409464202155356,0.9177076433897513,1.280260048723994,0.415707707923277,6449,0.3047946008737086,26.679765702393645,3,0,0.000971127336846214,0.0007834181856663913,6,20,0.3,6.5,False
10,80,20,3.0,2.0,24,14,-0.11575227763694436,0.9006006308978538,1.378459424385185,0.3941088171492149,7274,0.28604554039653746,16.917430019239067,3,0,0.0007047690441155456,0.0008645716069742885,6,20,0.3,6.0,False
10,80,20,3.0,2.0,48,14,-0.08666389956740472,0.9319235005390791,1.4755427194241544,0.38517064361077175,6383,0.27753837892808947,25.48388146845959,2,0,0.0003653054654986089,0.00047413131261206355,7,20,0.35,5.0,False
10,80,20,3.0,2.0,72,14,-0.08151991809123439,0.9431377149901609,1.5733505471350573,0.37300560060970017,5959,0.2724600164186323,30.998354402026557,2,0,0.00038532531618452594,0.0002976674499943945,9,20,0.45,6.0,False
10,80,20,3.0,3.0,24,14,-0.09546902578765983,0.9322056097927565,1.4785923043221303,0.3865389438563884,7110,0.29131026844663066,17.80792683290008,2,0,0.001065640454416794,0.00026833753509277624,5,20,0.25,7.0,False
10,80,20,3.0,3.0,48,14,-0.0689023472307573,0.9720607715780039,1.676190911486796,0.36532300141592994,6066,0.28652793471931615,27.890649595231178,3,0,0.00013020833333333333,0.0,8,20,0.4,6.0,False
10,80,20,3.0,3.0,72,14,-0.06303273130118428,0.9864264322639889,1.898007697020597,0.34013671419009583,5610,0.2695581834477107,34.95256382160725,1,0,0.00028169237605535455,0.0,7,20,0.35,7.0,False
10,80,20,3.0,4.0,24,14,-0.09123044927203082,1.0624983999521427,1.5642154192719007,0.39171368834453096,7058,0.2990237706232228,18.046038255458605,2,0,0.0016642943054500608,0.001136234307087823,6,20,0.3,8.0,False
10,80,20,3.0,4.0,48,14,-0.06114051331872235,1.1078841378313775,1.771390834100361,0.37026295504051987,5907,0.2786557458673754,29.15327943049495,3,0,0.00013227513227513226,0.0,9,20,0.45,7.0,False
10,80,20,3.0,4.0,72,14,-0.044577590803740214,1.1265784022122038,2.0641121342580884,0.33894185681544453,5413,0.2664026078209821,37.47809698158851,1,0,0.0007242261425447642,0.0006173803126657981,8,20,0.4,8.0,False
10,80,40,1.5,1.5,24,14,-0.146489873112899,inf,inf,0.4559819272195611,5835,0.2922218084368971,6.2362673343935375,6,0,0.014063872542082394,0.0156601398897582,4,20,0.2,5.0,False
10,80,40,1.5,1.5,48,14,-0.14466869817236386,inf,inf,0.4562445872795234,5725,0.2946714520171359,6.853980065239267,7,0,0.013373093815345877,0.014716498834420413,5,20,0.25,4.0,False
10,80,40,1.5,1.5,72,14,-0.14425443372599073,inf,inf,0.45682999733818674,5815,0.29563704770921045,6.9806685685774355,7,0,0.014137632805580235,0.016471559507256386,4,20,0.2,5.0,False
10,80,40,1.5,2.0,24,14,-0.12214416781682291,inf,inf,0.4113373445359717,5946,0.29588309436813376,7.5295549309335685,5,0,0.014595311724162705,0.01716213523335141,6,20,0.3,4.5,False
10,80,40,1.5,2.0,48,14,-0.1173515782062445,inf,inf,0.40389011424772425,5926,0.29795423167082746,8.654279531234035,4,0,0.016265086841342785,0.018494140561467483,5,20,0.25,3.5,False
10,80,40,1.5,2.0,72,14,-0.11630634020094535,inf,inf,0.4021080669151765,5704,0.31184189049972916,9.033775792926201,5,0,0.017655545449012985,0.020992178957194164,5,20,0.25,4.5,False
10,80,40,1.5,3.0,24,14,-0.10543241994279133,0.9170159251312298,1.8165012324114325,0.31084764601175774,5396,0.28935748448046017,10.368549304885546,4,0,0.0164971794252777,0.02093012679620231,5,20,0.25,5.5,False
10,80,40,1.5,3.0,48,14,-0.11299346740200618,0.8882878729238156,2.0854271011204815,0.2796554377639357,5162,0.3022525266235593,12.679053301585544,6,0,0.0124648983141121,0.01578680539534304,6,20,0.3,4.5,False
10,80,40,1.5,3.0,72,14,-0.10680131034943555,0.8989893769826827,2.189084293137632,0.27306083162719375,5213,0.30333945010889113,13.733476768837932,5,0,0.016498966437360006,0.020970682990404,6,20,0.3,5.5,False
10,80,40,1.5,4.0,24,14,-0.07063151595717146,0.9552740631104489,2.012090240056037,0.2982766558453992,5258,0.28453521210075405,11.381731945366964,3,0,0.020096349474264977,0.022766281059391616,4,20,0.2,6.5,False
10,80,40,1.5,4.0,48,14,-0.06909737726923812,0.9610933192402433,2.506919984539081,0.2580021220968519,5170,0.3128631683460793,14.797702788501372,2,0,0.016655915375488616,0.019972575171903394,6,20,0.3,5.5,False
10,80,40,1.5,4.0,72,14,-0.06625093821363146,0.9543738620992471,2.713930082291198,0.24235708207964718,5013,0.30355122197102186,16.62351321682934,2,0,0.018891965733560452,0.02254759914238603,7,20,0.35,6.5,False
10,80,40,2.0,1.5,24,14,-0.1138420247508718,0.9329736569311542,1.1980452993703037,0.43244643088743545,6082,0.27867018302990754,9.645008413407515,2,0,0.005153204812142301,0.005530010019359019,6,20,0.3,4.5,False
10,80,40,2.0,1.5,48,14,-0.11214475914466412,0.945328208568123,1.2297790097434234,0.4280519357898542,5890,0.2926724767569124,11.598425338928555,3,0,0.006127895186952773,0.006751310277139809,5,20,0.25,3.5,False
10,80,40,2.0,1.5,72,14,-0.1110742606001897,0.9522873018847167,1.2349843814854051,0.4285583558514946,5828,0.29326777215080063,12.315389297356884,3,0,0.007028287865871906,0.006731621985150335,5,20,0.25,4.5,False
10,80,40,2.0,2.0,24,14,-0.1026365395414621,0.9703061913587172,1.445137226842728,0.39453393123769176,5689,0.2803380946988594,11.204454762587016,3,0,0.00867393255125051,0.006855039701469034,5,20,0.25,4.0,False
10,80,40,2.0,2.0,48,14,-0.11497962951142968,0.9543745415585864,1.5829043513937715,0.3704325039219326,5574,0.28782965513724657,14.207803898416696,4,0,0.008171302739308188,0.008841705101929937,5,20,0.25,3.0,False
10,80,40,2.0,2.0,72,14,-0.11103624664997624,0.9647104639599737,1.6198287705984424,0.3674076916572317,5470,0.2881410043531364,15.726648020997647,4,0,0.006459129035274132,0.006565174796648315,4,20,0.2,4.0,False
10,80,40,2.0,3.0,24,14,-0.0742957674888173,0.93499681874042,1.612382647129951,0.3437193978879988,5486,0.27284033210965086,13.375958530872046,2,0,0.008741251439449893,0.005953472849533842,6,20,0.3,5.0,False
10,80,40,2.0,3.0,48,14,-0.07257434851525094,0.9358279020005046,1.9270290737821512,0.30614680175386066,5204,0.2791219303602107,18.2155963923563,2,0,0.006722565390066049,0.00711344556989867,6,20,0.3,4.0,False
10,80,40,2.0,3.0,72,14,-0.07304246140841024,0.9301207029921013,2.097161616905851,0.28776525620537224,4967,0.29252127115468574,20.95844155931316,3,0,0.007737088198221815,0.006519224492814257,6,20,0.3,5.0,False
10,80,40,2.0,4.0,24,14,-0.07138980329599286,0.9097063297335813,1.668961042178871,0.33385665571536827,5258,0.29499529387199036,14.206195898573743,3,0,0.007658578307946124,0.0043283894057861965,6,20,0.3,6.0,False
10,80,40,2.0,4.0,48,14,-0.05723373740542579,0.9394131561310098,2.1619912594899557,0.2852530198652883,5063,0.2800569676800321,20.399459607776713,1,0,0.006488867164566254,0.008401482367336798,7,20,0.35,5.0,False
10,80,40,2.0,4.0,72,14,-0.0386799370660123,0.9549236908136207,2.3953465399794633,0.26903313700321335,4837,0.2771304057325693,24.375033230369176,1,0,0.007485602358126527,0.00758708853474251,7,20,0.35,6.0,False
10,80,40,2.5,1.5,24,14,-0.1204644237823358,0.9571026643941835,1.2038160296047309,0.42853855897746895,5948,0.2867144651198689,12.678948244645753,3,0,0.004257588943689187,0.003663383600596277,3,20,0.15,5.0,False
10,80,40,2.5,1.5,48,14,-0.10614716120680616,0.9794406289189765,1.2555111324320893,0.4251749249363047,5765,0.2882842999870766,16.796925645752477,1,0,0.0029929157992254047,0.00353411194170315,5,20,0.25,4.0,False
10,80,40,2.5,1.5,72,14,-0.10991692679061016,0.9817082930374728,1.257343572751311,0.42528413741715926,5622,0.28656282503526365,18.89680012845424,2,0,0.002663400913093738,0.0026807416336278476,3,20,0.15,5.0,False
10,80,40,2.5,2.0,24,14,-0.10323192796993552,0.8850004762996134,1.4053803133819756,0.38683425750507394,5654,0.2735348136629674,14.445455458227148,3,0,0.004585897802054983,0.004918149583219951,5,20,0.25,4.5,False
10,80,40,2.5,2.0,48,14,-0.08849791595284055,0.893589523983524,1.5401489767874283,0.3663356200300969,5356,0.2863772730290584,20.472244343889976,2,0,0.003937965333364312,0.004939706120336838,4,20,0.2,3.5,False
10,80,40,2.5,2.0,72,14,-0.08118278229382737,0.9022161824885184,1.5919398473228836,0.36052080920312257,5171,0.27800240233868123,23.81549262577542,1,0,0.003795471216701994,0.0049431867527979945,4,20,0.2,4.5,False
10,80,40,2.5,3.0,24,14,-0.08426649012020958,0.9296991627957027,1.5629204988947687,0.37454366207304746,5499,0.28508231822677976,15.715225999836672,2,0,0.0037576730057152646,0.0031966805959216136,6,20,0.3,5.5,False
10,80,40,2.5,3.0,48,14,-0.06086059100027476,0.9572402641667808,1.8860386682559525,0.3357726418622097,4983,0.2818289060775588,23.33176372033958,1,0,0.003269676093848922,0.004511540514337521,7,20,0.35,4.5,False
10,80,40,2.5,3.0,72,14,-0.0473530068646434,0.9806760843537916,2.029228334514671,0.3245434683232062,4730,0.2751892392340542,28.151661290148486,1,0,0.003445277613388093,0.005392574004545665,8,20,0.4,5.5,False
10,80,40,2.5,4.0,24,14,-0.07571179043278643,0.9728324432850177,1.6685642419609785,0.3713738707916771,5408,0.2839351434007426,16.231362772584845,2,0,0.004585426148093764,0.005407939502241606,6,20,0.3,6.5,False
10,80,40,2.5,4.0,48,14,-0.04533011834256644,0.9984437960765723,2.0349992655934535,0.32838655666959843,4896,0.2561576559019301,25.134943539604862,0,0,0.0031672496180724604,0.0036865884081847627,7,20,0.35,5.5,False
10,80,40,2.5,4.0,72,14,-0.02731793352863926,1.021277314709495,2.2615904875735446,0.31050000332110006,4571,0.26089701166414253,31.490180079213367,0,0,0.0025284421399485953,0.0030153931592934212,9,20,0.45,6.5,False
10,80,40,3.0,1.5,24,14,-0.1032654895922599,0.8595674933206248,1.239163302843081,0.4089174698004226,5822,0.2730839879973336,15.495657948268356,2,0,0.0021617861338095934,0.0012791597189429327,3,20,0.15,5.5,False
10,80,40,3.0,1.5,48,14,-0.0851288207143692,0.8839974127702039,1.2559287266634707,0.41189280433484327,5480,0.2721373049294957,22.458390879487894,1,0,0.001997152343384074,0.0011605744391669094,4,20,0.2,4.5,False
10,80,40,3.0,1.5,72,14,-0.07994345589939404,0.8988499980836606,1.2697492268167831,0.413742874516271,5246,0.26754882075185454,26.682926382795596,1,0,0.0022409292962934204,0.0018640804656869007,5,20,0.25,5.5,False
10,80,40,3.0,2.0,24,14,-0.08242785276893438,0.9156934945119903,1.3945477690090502,0.3963940356092658,5540,0.27144155455026714,16.718077940478764,2,0,0.001656504772550939,0.0006657091554747516,4,20,0.2,5.0,False
10,80,40,3.0,2.0,48,14,-0.061370439924221365,0.9393379090430803,1.5048418803466876,0.38323504937130537,5097,0.27345850460377824,25.195555111857864,1,0,0.0019303618910409472,0.0014389560952035442,8,20,0.4,4.0,False
10,80,40,3.0,2.0,72,14,-0.05986528996527061,0.9463789364446384,1.555415933382403,0.3774939103500353,4831,0.27297951124944886,30.770696994922258,1,0,0.0025694221336767225,0.002498481431551169,8,20,0.4,5.0,False
10,80,40,3.0,3.0,24,14,-0.0733161019101071,0.9365839811112832,1.4882584038632432,0.38750908369170595,5458,0.26667387186625385,17.657685786074637,1,0,0.0013982447787479234,0.0009478994992910347,6,20,0.3,6.0,False
10,80,40,3.0,3.0,48,14,-0.03967491486855601,0.9865352888144505,1.739140585263097,0.36166434478939335,4861,0.2626862947158333,27.756355933923686,0,0,0.0018824495805838226,0.0006383808028393439,7,20,0.35,5.0,False
10,80,40,3.0,3.0,72,14,-0.02995884879833154,1.00498130363843,1.865504195212063,0.34971619599644027,4518,0.25037823318322716,34.95030224022679,0,0,0.0036947351387287253,0.0034590373744198726,9,20,0.45,6.0,False
10,80,40,3.0,4.0,24,14,-0.06333155749607686,1.0821492613868582,1.5874640066041388,0.3945202048382027,5460,0.24531322509160766,17.928226320609745,0,0,0.0017266557584657322,0.002500959012581831,6,20,0.3,7.0,False
10,80,40,3.0,4.0,48,14,-0.0334799550737358,1.119514614158357,1.8493321830189344,0.3644968358695743,4748,0.25589132924952135,28.98598841369132,0,0,0.0017488530005552918,0.0008623613169603122,8,20,0.4,6.0,False
10,80,40,3.0,4.0,72,14,-0.016019302296844014,1.1537226132171168,2.0281093476197816,0.3497887834943246,4359,0.2409824182763411,37.39758253464415,0,0,0.002144164364328504,0.0018355532725735507,11,20,0.55,7.0,False
10,80,60,1.5,1.5,24,14,-0.13915075245327208,inf,inf,0.45529285036120576,5343,0.2879132258325471,6.2879874328417,5,0,0.013898802009281116,0.017904845179059495,4,20,0.2,6.0,False
10,80,60,1.5,1.5,48,14,-0.13686348123365702,inf,inf,0.45468154334424354,5326,0.2957430423370297,6.881476933158571,5,0,0.012849995411453537,0.014919766224996151,5,20,0.25,5.0,False
10,80,60,1.5,1.5,72,14,-0.13511637997529807,inf,inf,0.4545149366008433,5264,0.29941563001244775,7.036808298294838,4,0,0.014450897470898694,0.01673130027004587,4,20,0.2,6.0,False
10,80,60,1.5,2.0,24,14,-0.1046243566114107,inf,inf,0.4129914713380559,5263,0.27517330174895316,7.516037867093637,2,0,0.016861480643819423,0.024333848635819142,5,20,0.25,5.5,False
10,80,60,1.5,2.0,48,14,-0.10942081092553965,inf,inf,0.40247843185174387,5124,0.28537675100602333,8.637820025371896,3,0,0.016525893283381464,0.022989417747728905,6,20,0.3,4.5,False
10,80,60,1.5,2.0,72,14,-0.10652134166474794,inf,inf,0.40054181160991725,5131,0.2845044738523215,8.935062935067055,2,0,0.01394643617090118,0.020069974941052726,6,20,0.3,5.5,False
10,80,60,1.5,3.0,24,14,-0.09523981066656244,0.9351270977466113,1.8349389538397447,0.3108497873321368,4794,0.2792576796482222,10.348179589254546,3,0,0.02004775776259312,0.03209947879481825,4,20,0.2,6.5,False
10,80,60,1.5,3.0,48,14,-0.11352820556881507,0.9008221177551505,2.1006054943763335,0.27878912275192375,4699,0.3111773845181718,12.680239089932078,4,0,0.012178470635727976,0.01871967595379325,4,20,0.2,5.5,False
10,80,60,1.5,3.0,72,14,-0.11067394356478692,0.8986770883339317,2.2115715524807023,0.26933947223091875,4610,0.3103007295670832,13.74140920104316,4,0,0.013547390698981223,0.019977265617458096,5,20,0.25,6.5,False
10,80,60,1.5,4.0,24,14,-0.05407255384648726,0.9889332010208045,2.062915147330563,0.29895259418595643,4683,0.28216450965090184,11.378076951699201,2,0,0.020543568014886954,0.03204691447980617,6,20,0.3,7.5,False
10,80,60,1.5,4.0,48,14,-0.04986041572001061,0.99880289965736,2.5369528850749,0.26136393758721843,4607,0.32435046432815184,14.794690783793774,1,0,0.015481485451225402,0.020771780035598302,6,20,0.3,6.5,False
10,80,60,1.5,4.0,72,14,-0.04700074851735383,0.9894991084452208,2.753982342082883,0.24482482673902367,4371,0.31439547483973923,16.52469501227256,2,0,0.018835037569907558,0.02442920378564785,6,20,0.3,7.5,False
10,80,60,2.0,1.5,24,14,-0.09666599629526308,0.9574424001470092,1.210426831115188,0.43289869125935654,5233,0.2738840672792728,9.711203165894307,2,0,0.0046339080762901,0.006911877566430115,6,20,0.3,5.5,False
10,80,60,2.0,1.5,48,14,-0.09823724412223077,0.9579624004035254,1.2334527685078323,0.4287278013562406,5099,0.2857128359489643,11.68743690742028,2,0,0.005218325275533195,0.006950145486450114,5,20,0.25,4.5,False
10,80,60,2.0,1.5,72,14,-0.09478661530674568,0.9653027707518265,1.2433167930158653,0.4286781026188211,5050,0.28300358751829696,12.36434120246228,2,0,0.007903418943648143,0.009166838848751904,5,20,0.25,5.5,False
10,80,60,2.0,2.0,24,14,-0.09221511341379598,0.9812348184409165,1.4737289075075117,0.39176598228278253,5042,0.2811984020724098,11.21436992245443,2,0,0.008240176256089898,0.011825397193661165,5,20,0.25,5.0,False
10,80,60,2.0,2.0,48,14,-0.09819279774097,0.9821100035167476,1.584022377639425,0.37589977198597263,5015,0.2898197816361613,14.352858022082795,0,0,0.006139123787906686,0.008820418368459555,3,20,0.15,4.0,False
10,80,60,2.0,2.0,72,14,-0.09438373846250742,0.9928329417930082,1.6349306311419576,0.37020164676113143,4856,0.30800349762231327,15.837273586519066,1,0,0.006818288809656722,0.008157420893997416,5,20,0.25,5.0,False
10,80,60,2.0,3.0,24,14,-0.05672094225575421,0.9560580088016801,1.6462353176531703,0.3415608972374906,4690,0.27788255449131155,13.389025263935206,2,0,0.011058751325479167,0.011615230970742036,5,20,0.25,6.0,False
10,80,60,2.0,3.0,48,14,-0.04685821571433994,0.9713564918069437,1.9287814713435143,0.31216404412774734,4522,0.29115130530645095,18.423004578284065,1,0,0.008240236251457058,0.007379032272994096,6,20,0.3,5.0,False
10,80,60,2.0,3.0,72,14,-0.043622661741307106,0.9678879099362916,2.111864942152266,0.2926513451568672,4286,0.2856574065961549,21.170155780892173,2,0,0.008603279370277857,0.008579230052064365,6,20,0.3,6.0,False
10,80,60,2.0,4.0,24,14,-0.05263946067058278,0.9334886732262679,1.7131244008199427,0.33338821559425985,4634,0.2779625809362545,14.288650362447152,2,0,0.010151574627398689,0.011829749059864147,5,20,0.25,7.0,False
10,80,60,2.0,4.0,48,14,-0.036497964578001085,0.9701255709468473,2.164522655291514,0.28983028040818926,4330,0.2774935895909579,20.738503781764102,1,0,0.00858221240607289,0.010038628759410785,9,20,0.45,6.0,False
10,80,60,2.0,4.0,72,14,-0.029895150522638442,0.9745680998224457,2.4081158066469106,0.2703691750850132,4161,0.27709739479294787,24.699117990106537,1,0,0.008332258724084421,0.009482771389096385,8,20,0.4,7.0,False
10,80,60,2.5,1.5,24,14,-0.10247395407202589,0.9642727151269798,1.2333651871423552,0.42513230419282005,5248,0.27195387950924577,12.757037898138222,0,0,0.00402254997340997,0.005514745089290169,2,20,0.1,6.0,False
10,80,60,2.5,1.5,48,14,-0.08916556794420202,0.9846030295735833,1.2614783388457946,0.42557229558051873,4980,0.25911581678222123,16.96029332744821,0,0,0.003862296295359966,0.0037960133371985937,3,20,0.15,5.0,False
10,80,60,2.5,1.5,72,14,-0.08921837816986071,0.9970085175264778,1.2739856403724557,0.4258468879125631,4887,0.27764612476858574,19.042911028900544,0,0,0.003447742768197923,0.0038106736891768884,3,20,0.15,6.0,False
10,80,60,2.5,2.0,24,14,-0.0828117495516498,0.9036134326917269,1.4435367865684676,0.38500831167450394,4947,0.26762603190295675,14.551681691682967,1,0,0.004147107042506442,0.004805024922168018,5,20,0.25,5.5,False
10,80,60,2.5,2.0,48,14,-0.07340336642576131,0.9092615386503595,1.552277237185247,0.3686607464683817,4677,0.26558096578664064,20.5919694236552,0,0,0.0041105811329231814,0.004198746865429565,6,20,0.3,4.5,False
10,80,60,2.5,2.0,72,14,-0.06309986306492055,0.9150175158273566,1.611745212470152,0.36015651482755534,4464,0.29639911842396705,23.964042239368275,2,0,0.004274301124515364,0.005597832114076605,6,20,0.3,5.5,False
10,80,60,2.5,3.0,24,14,-0.061838802061090256,0.9462748810412653,1.6184167558676834,0.3711850974932716,4725,0.2677273667482854,15.835734373472892,1,0,0.004479911024990104,0.006029997578536414,6,20,0.3,6.5,False
10,80,60,2.5,3.0,48,14,-0.03928173901298977,0.978311172458713,1.8993827761943411,0.3390627712202767,4293,0.28401907623491107,23.529551144503262,1,0,0.004035540690505734,0.004663574351340534,7,20,0.35,5.5,False
10,80,60,2.5,3.0,72,14,-0.022755335338975502,1.0066042766669052,2.0587837836851377,0.32734201355911474,4111,0.27716463156886684,28.508188781995226,0,0,0.003878966368888812,0.005167049851455755,8,20,0.4,6.5,False
10,80,60,2.5,4.0,24,14,-0.055427101684275594,0.9944300518416771,1.7247973766359674,0.36847250224351813,4665,0.266570624608102,16.35539741252044,1,0,0.006930759893279586,0.00845581733172758,8,20,0.4,7.5,False
10,80,60,2.5,4.0,48,14,-0.024992248093631465,1.0211277629879825,2.037324743455649,0.3330501178858226,4203,0.28177822772998845,25.479866332563272,0,0,0.004713676144324841,0.0062980418090924405,8,20,0.4,6.5,False
10,80,60,2.5,4.0,72,14,-0.014778309422284355,1.0419657722215347,2.2695417312408606,0.3133751669364523,3958,0.2942715237056743,31.84635742420749,0,0,0.003993289524841757,0.006501780324903422,8,20,0.4,7.5,False
10,80,60,3.0,1.5,24,14,-0.07870098501664086,0.8792320608797233,1.276185911521809,0.407584654679527,5085,0.25609625174510403,15.645879224350935,0,0,0.0015395385040089496,0.0011274258427979834,3,20,0.15,6.5,False
10,80,60,3.0,1.5,48,14,-0.0699504429663432,0.8914470811633348,1.265469608982333,0.4121676226230778,4718,0.26808767009448015,22.703446573338326,0,0,0.0016102376547538495,0.0015330330592846035,3,20,0.15,5.5,False
10,80,60,3.0,1.5,72,14,-0.06488923359693777,0.9057667915946451,1.2816680543170842,0.41314707026237063,4561,0.2667504839315363,27.02969351433572,0,0,0.0020295503846934158,0.0014493210545012062,4,20,0.2,6.5,False
10,80,60,3.0,2.0,24,14,-0.05946912599816949,0.936946941777505,1.4434138866464747,0.394537792620406,4870,0.2600504570729048,16.859719926253156,0,0,0.001606525593438692,0.0015428217076075728,6,20,0.3,6.0,False
10,80,60,3.0,2.0,48,14,-0.0376835621568815,0.9640435949656286,1.523249073338373,0.3868719113990303,4424,0.2650436972152879,25.42617682774959,0,0,0.001700188705068163,0.0024306106336077346,10,20,0.5,5.0,False
10,80,60,3.0,2.0,72,14,-0.037077646855953474,0.9678847821042131,1.5801350751794359,0.379190782697179,4243,0.25951165861504727,31.017942002135392,0,0,0.0019751855893160243,0.002907038113116908,11,20,0.55,6.0,False
10,80,60,3.0,3.0,24,14,-0.05153766904326225,0.9580084459713044,1.5377942097827866,0.3862747399768491,4738,0.26034390173734007,17.81813700933711,0,0,0.0016456876456876456,0.0022558132247921083,6,20,0.3,7.0,False
10,80,60,3.0,3.0,48,14,-0.024142701861283193,1.002101436392723,1.7783944768622437,0.36097073378165556,4178,0.2526654232348281,27.9763820312753,0,0,0.001790358612580835,0.0028161101463257104,9,20,0.45,6.0,False
